tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt1389096	movie	Stand Up Guys	Stand Up Guys	0	2012	\N	95	"Comedy,Crime,Thriller"	6.5	53394
tt1389098	movie	Mapplethorpe	Mapplethorpe	0	2018	\N	102	"Biography,Drama"	6.1	1182
tt1389127	movie	Texas Killing Fields	Texas Killing Fields	0	2011	\N	105	"Crime,Drama,History"	5.7	18994
tt1389137	movie	We Bought a Zoo	We Bought a Zoo	0	2011	\N	124	"Comedy,Drama,Family"	7.1	135626
tt1389139	movie	When the Bough Breaks	When the Bough Breaks	0	2016	\N	107	"Drama,Thriller"	5.2	6053
tt1390398	movie	"Bless Me, Ultima"	"Bless Me, Ultima"	0	2012	\N	106	"Biography,Drama,History"	6.4	1307
tt1390411	movie	In the Heart of the Sea	In the Heart of the Sea	0	2015	\N	122	"Action,Adventure,Biography"	6.9	124692
tt1390535	movie	The Final	The Final	0	2010	\N	93	"Drama,Horror,Thriller"	5.4	10506
tt1390539	movie	The Lost Medallion: The Adventures of Billy Stone	The Lost Medallion: The Adventures of Billy Stone	0	2013	\N	97	"Adventure,Family,Fantasy"	4.8	1606
tt1391034	movie	And Soon the Darkness	And Soon the Darkness	0	2010	\N	91	"Drama,Horror,Mystery"	5.2	16614
tt1391092	movie	Marwencol	Marwencol	0	2010	\N	82	"Biography,Documentary,Fantasy"	7.6	3427
tt1391116	movie	Resistance	Resistance	0	2011	\N	92	"Drama,Thriller,War"	4.9	1632
tt1391137	movie	Why Did I Get Married Too	Why Did I Get Married Too?	0	2010	\N	121	"Comedy,Drama,Romance"	4.7	9124
tt1391579	movie	The Dark Lurking	The Dark Lurking	0	2009	\N	97	"Action,Horror,Sci-Fi"	3.3	1665
tt1392170	movie	The Hunger Games	The Hunger Games	0	2012	\N	142	"Action,Adventure,Sci-Fi"	7.2	848396
tt1392190	movie	Mad Max: Fury Road	Mad Max: Fury Road	0	2015	\N	120	"Action,Adventure,Sci-Fi"	8.1	889431
tt1392197	movie	Marmaduke	Marmaduke	0	2010	\N	99	"Comedy,Family"	4.3	14428
tt1392214	movie	Prisoners	Prisoners	0	2013	\N	153	"Crime,Drama,Mystery"	8.1	607357
tt1392744	movie	Chance Pe Dance	Chance Pe Dance	0	2010	\N	122	"Comedy,Drama,Music"	4.7	2769
tt1392888	movie	Daniel and Ana	Daniel & Ana	0	2009	\N	90	"Drama,Thriller"	6.1	1488
tt1393000	movie	Wrong Turn at Tahoe	Wrong Turn at Tahoe	0	2009	\N	91	"Action,Crime,Drama"	6	3991
tt1393020	movie	Sex & Drugs & Rock & Roll	Sex & Drugs & Rock & Roll	0	2010	\N	115	"Biography,Drama,Music"	6.6	4014
tt1393742	movie	Jesus Henry Christ	Jesus Henry Christ	0	2011	\N	92	Comedy	6.4	5894
tt1393746	movie	Aftershock	Tang shan da di zhen	0	2010	\N	135	"Drama,History"	7.5	8686
tt1394383	movie	Blood into Wine	Blood Into Wine	0	2010	\N	100	Documentary	7.2	1099
tt1395025	movie	Agent Vinod	Agent Vinod	0	2012	\N	157	"Action,Adventure,Thriller"	5.2	7131
tt1395054	movie	Once Upon a Time in Mumbai	Once Upon a Time in Mumbaai	0	2010	\N	134	"Action,Crime,Drama"	7.4	16428
tt1395135	movie	Occult	Okaruto	0	2009	\N	110	"Horror,Mystery,Thriller"	6.5	1083
tt1396208	movie	Action Replayy	Action Replayy	0	2010	\N	129	"Comedy,Romance,Sci-Fi"	4.2	5688
tt1396218	movie	Mr. Popper's Penguins	Mr. Popper's Penguins	0	2011	\N	94	"Comedy,Family,Fantasy"	6	88958
tt1396219	movie	Outcast	Outcast	0	2010	\N	98	Horror	5.3	2404
tt1396221	movie	Passion Play	Passion Play	0	2010	\N	94	"Drama,Fantasy,Romance"	4.6	7318
tt1396226	movie	Twice Born	Venuto al mondo	0	2012	\N	127	"Drama,Romance,War"	7.4	15910
tt1396227	movie	The Wild and Wonderful Whites of West Virginia	The Wild and Wonderful Whites of West Virginia	0	2009	\N	86	Documentary	7.1	4076
tt1396484	movie	It	It	0	2017	\N	135	Horror	7.3	463222
tt1396523	movie	Revenge of the Green Dragons	Revenge of the Green Dragons	0	2014	\N	94	"Action,Crime,Drama"	5.3	3757
tt1396557	movie	Winnebago Man	Winnebago Man	0	2009	\N	85	"Biography,Comedy,Documentary"	7.2	4633
tt1397280	movie	Taken 2	Taken 2	0	2012	\N	92	"Action,Thriller"	6.3	290608
tt1397492	movie	Well Done Abba!	Well Done Abba!	0	2009	\N	144	Comedy	7.3	1721
tt1397498	movie	Confucius	Kong Zi	0	2010	\N	125	"Biography,Drama,History"	6.2	3603
tt1397511	movie	RiP: A Remix Manifesto	RiP: A Remix Manifesto	0	2008	\N	87	"Documentary,Music"	7.6	1224
tt1397514	movie	Journey 2: The Mysterious Island	Journey 2: The Mysterious Island	0	2012	\N	94	"Action,Adventure,Family"	5.8	94287
tt1398426	movie	Straight Outta Compton	Straight Outta Compton	0	2015	\N	147	"Biography,Drama,History"	7.8	180262
tt1398428	movie	YellowBrickRoad	YellowBrickRoad	0	2010	\N	98	"Horror,Thriller"	4.8	5847
tt1399053	movie	Monster: The Josef Fritzl Story	Monster: The Josef Fritzl Story	0	2010	\N	48	"Crime,Documentary"	4.9	1732
tt1399103	movie	Transformers: Dark of the Moon	Transformers: Dark of the Moon	0	2011	\N	154	"Action,Adventure,Sci-Fi"	6.2	385836
tt1399683	movie	Winter's Bone	Winter's Bone	0	2010	\N	100	"Adventure,Drama,Mystery"	7.1	136492
tt1399952	movie	Dark Planet: Rebellion	Obitaemyy ostrov. Skhvatka	0	2009	\N	105	"Action,Adventure,Sci-Fi"	5	2523
tt1400515	movie	Don't Let Him In	Don't Let Him In	0	2011	\N	80	"Horror,Thriller"	3.4	1744
tt1401143	movie	Rare Exports	Rare Exports	0	2010	\N	84	"Adventure,Fantasy,Horror"	6.7	27022
tt1401152	movie	Unknown	Unknown	0	2011	\N	113	"Action,Mystery,Thriller"	6.8	250418
tt1401236	movie	The Fields	The Fields	0	2011	\N	100	"Drama,Mystery,Thriller"	4.4	1674
tt1401636	movie	Switch	Switch	0	2011	\N	104	"Action,Crime,Thriller"	6.3	3247
tt1401643	movie	Black Venus	Vénus noire	0	2010	\N	162	"Drama,History"	6.8	2503
tt1401656	movie	I Give My First Love to You	Boku no hatsukoi wo kimi ni sasagu	0	2009	\N	122	"Drama,Romance"	7.2	2263
tt1402488	movie	Happy Feet Two	Happy Feet Two	0	2011	\N	117	"Adventure,Animation,Comedy"	5.9	42055
tt1403047	movie	Aurora	Aurora	0	2010	\N	181	Drama	6.5	1740
tt1403085	movie	Bury Me Behind the Baseboard	Pokhoronite menya za plintusom	0	2009	\N	117	Drama	7.1	1080
tt1403130	movie	Bodyguards and Assassins	Shi yue wei cheng	0	2009	\N	139	"Action,Drama,History"	6.8	7584
tt1403144	movie	Come Undone	Cosa voglio di più	0	2010	\N	126	"Drama,Romance"	6	2568
tt1403177	movie	Hesher	Hesher	0	2010	\N	106	Drama	7	50861
tt1403214	movie	Paradise: Love	Paradies: Liebe	0	2012	\N	120	Drama	7.1	8558
tt1403241	movie	Wolves	Wolves	0	2014	\N	91	"Action,Fantasy,Horror"	5.3	8309
tt1403862	movie	Sinbad: The Fifth Voyage	Sinbad: The Fifth Voyage	0	2014	\N	89	"Action,Adventure,Fantasy"	5.2	4435
tt1403865	movie	True Grit	True Grit	0	2010	\N	110	"Drama,Western"	7.6	313845
tt14039792	movie	Devineni	Devineni	0	2021	\N	122	Drama	8.2	1103
tt1403981	movie	Remember Me	Remember Me	0	2010	\N	113	"Drama,Romance"	7.1	138935
tt1403988	movie	The Romantics	The Romantics	0	2010	\N	95	"Comedy,Drama,Romance"	5.1	11768
tt1404082	movie	Tellement proches	Tellement proches	0	2009	\N	102	"Comedy,Drama"	6.4	1463
tt1404830	movie	The Bannen Way	The Bannen Way	0	2010	\N	93	"Action,Comedy,Crime"	5.3	1780
tt1405365	movie	Celeste & Jesse Forever	Celeste & Jesse Forever	0	2012	\N	92	"Comedy,Drama,Romance"	6.6	29684
tt1405412	movie	Hardwired	Hardwired	0	2009	\N	94	"Action,Sci-Fi"	4.7	4092
tt1405500	movie	For Colored Girls	For Colored Girls	0	2010	\N	134	Drama	6.1	7266
tt1405809	movie	Lourdes	Lourdes	0	2009	\N	96	Drama	6.9	3228
tt1405810	movie	Loose Cannons	Mine vaganti	0	2010	\N	110	"Comedy,Drama,Romance"	7.3	11738
tt14058484	movie	Biggie: I Got a Story to Tell	Biggie: I Got a Story to Tell	0	2021	\N	97	"Biography,Documentary,Music"	7	2464
tt1407049	movie	Altitude	Altitude	0	2010	\N	90	"Horror,Mystery,Sci-Fi"	4.8	9845
tt1407052	movie	Wrinkles	Arrugas	0	2011	\N	89	"Animation,Drama"	7.6	3863
tt1407061	movie	Just Wright	Just Wright	0	2010	\N	101	"Comedy,Romance,Sport"	5.9	13565
tt1407065	movie	The Moth Diaries	The Moth Diaries	0	2011	\N	82	"Drama,Fantasy,Horror"	4.9	6291
tt1407084	movie	Twelve	Twelve	0	2010	\N	93	"Action,Crime,Drama"	5.7	11851
tt1407927	movie	180° South	180° South	0	2010	\N	85	"Documentary,Drama,Sport"	7.6	2916
tt1407972	movie	Dream Home	Wai dor lei ah yat ho	0	2010	\N	96	"Crime,Drama,Horror"	6.6	4866
tt1408101	movie	Star Trek Into Darkness	Star Trek Into Darkness	0	2013	\N	132	"Action,Adventure,Sci-Fi"	7.7	464512
tt1408253	movie	Ride Along	Ride Along	0	2014	\N	99	"Action,Comedy,Crime"	6.2	104017
tt14087490	movie	Super Heroes the Movie	Super Heroes the Movie	0	2021	\N	80	Romance	8.2	1017
tt1408972	movie	Plan B	Plan B	0	2009	\N	106	"Comedy,Drama,Romance"	7	4025
tt1409004	movie	Bloomington	Bloomington	0	2010	\N	83	Drama	5.9	4870
tt1409024	movie	Men in Black 3	Men in Black 3	0	2012	\N	106	"Action,Adventure,Comedy"	6.8	336792
tt1409836	movie	La matassa	La matassa	0	2009	\N	98	"Comedy,Crime"	6.3	1210
tt1410020	movie	Freeway Killer	Freeway Killer	0	2010	\N	85	"Crime,Drama,Thriller"	5.4	1154
tt1410051	movie	Retreat	Retreat	0	2011	\N	90	"Drama,Thriller"	5.8	11085
tt1410063	movie	The Flowers of War	Jin ling shi san chai	0	2011	\N	146	"Drama,History,Romance"	7.6	49924
tt1410261	movie	Symbol	Shinboru	0	2009	\N	93	"Comedy,Fantasy,Mystery"	7.1	3445
tt1410272	movie	Before Your Eyes	Min Dît	0	2009	\N	102	Drama	7.4	1180
tt1410295	movie	Beauty and the Beast	Beauty and the Beast	0	2010	\N	90	"Drama,Fantasy,Romance"	3.1	1618
tt1411232	movie	Night Wolf	13 Hrs	0	2010	\N	81	"Action,Horror,Thriller"	4.4	2794
tt1411238	movie	No Strings Attached	No Strings Attached	0	2011	\N	108	"Comedy,Romance"	6.2	214877
tt1411250	movie	Riddick	Riddick	0	2013	\N	119	"Action,Adventure,Sci-Fi"	6.4	154834
tt1411276	movie	Ice Castles	Ice Castles	0	2010	\N	95	"Drama,Romance,Sport"	6.3	2318
tt1411277	movie	Lover or Loser	Lover of Loser	0	2009	\N	110	"Drama,Family"	5.3	1506
tt1411664	movie	Bucky Larson: Born to Be a Star	Bucky Larson: Born to Be a Star	0	2011	\N	97	Comedy	3.2	11386
tt1411697	movie	The Hangover Part II	The Hangover Part II	0	2011	\N	102	Comedy	6.5	465788
tt1411704	movie	Hop	Hop	0	2011	\N	95	"Adventure,Animation,Comedy"	5.4	31447
tt1411956	movie	Sold	Sold	0	2014	\N	94	Drama	6.8	1534
tt1412386	movie	The Best Exotic Marigold Hotel	The Best Exotic Marigold Hotel	0	2011	\N	124	"Comedy,Drama,Romance"	7.3	90661
tt1412442	movie	Beware the Gonzo	Beware the Gonzo	0	2010	\N	94	"Comedy,Drama,Romance"	6.3	1592
tt1412528	movie	Table 19	Table 19	0	2017	\N	87	"Comedy,Drama,Romance"	5.8	26449
tt1413489	movie	Cougar Hunting	Cougar Hunting	0	2011	\N	102	"Comedy,Romance"	3.7	1075
tt1413492	movie	12 Strong	12 Strong	0	2018	\N	130	"Action,Drama,History"	6.6	68816
tt1413495	movie	Paranoia	Paranoia	0	2013	\N	106	"Drama,Thriller"	5.7	35199
tt1413496	movie	Revenge of the Electric Car	Revenge of the Electric Car	0	2011	\N	90	Documentary	7.2	1766
tt1413527	movie	Evil Things	Evil Things	0	2009	\N	94	"Horror,Mystery,Thriller"	4.2	1676
tt1413529	movie	Golden Slumber	Gôruden suranbâ	0	2010	\N	139	"Action,Drama,Thriller"	7.1	1108
tt1414361	movie	Frat Party	Frat Party	0	2009	\N	90	Comedy	2.8	1743
tt1414378	movie	Tracker	Tracker	0	2010	\N	102	"Action,Adventure,Drama"	6.5	3771
tt1414382	movie	You Again	You Again	0	2010	\N	105	"Comedy,Romance"	5.8	49572
tt1414449	movie	Awful Nice	Awful Nice	0	2013	\N	92	Comedy	4.9	1001
tt1414581	movie	The Shock Labyrinth 3D	Senritsu meikyû 3D	0	2009	\N	89	"Horror,Thriller"	3.9	1023
tt1415283	movie	Nanny McPhee Returns	Nanny McPhee and the Big Bang	0	2010	\N	109	"Comedy,Family,Fantasy"	6.1	28829
tt1415290	movie	Son of Babylon	Syn Babilonu	0	2009	\N	100	Drama	7.3	1314
tt1416336	movie	Extinction: The G.M.O. Chronicles	Extinction: The G.M.O. Chronicles	0	2011	\N	110	"Drama,Horror,Sci-Fi"	4.6	1567
tt1416801	movie	Kill the Irishman	Kill the Irishman	0	2011	\N	106	"Biography,Crime,Drama"	7.1	46128
tt1417067	movie	Cirkus Columbia	Cirkus Columbia	0	2010	\N	113	"Comedy,Drama,Romance"	7.2	2481
tt1417075	movie	In Darkness	In Darkness	0	2011	\N	145	"Drama,War"	7.3	10089
tt1417101	movie	The Book of Law	Ketabe ghanouin	0	2009	\N	95	"Comedy,Drama,Romance"	6.2	1669
tt1417108	movie	Torrente 4	Torrente 4	0	2011	\N	93	"Action,Comedy,Crime"	5.4	4766
tt1417299	movie	A Common Man	Unnaipol Oruvan	0	2009	\N	106	"Crime,Drama,Mystery"	8	5256
tt1417592	movie	Pearl Jam Twenty	Pearl Jam Twenty	0	2011	\N	109	"Documentary,History,Music"	8.3	7630
tt1418377	movie	"I, Frankenstein"	"I, Frankenstein"	0	2014	\N	92	"Action,Fantasy,Sci-Fi"	5.1	78482
tt1418646	movie	Beneath Hill 60	Beneath Hill 60	0	2010	\N	122	"Drama,History,War"	7.1	7626
tt1418712	movie	Outpost: Black Sun	Outpost: Black Sun	0	2012	\N	101	"Action,Horror,Sci-Fi"	5	5072
tt1418754	movie	John Doe: Vigilante	John Doe: Vigilante	0	2014	\N	93	"Crime,Thriller"	6.6	8258
tt1418760	movie	Tirza	Tirza	0	2010	\N	100	Drama	6.4	1577
tt1419318	movie	Facing Ali	Facing Ali	0	2009	\N	100	"Biography,Documentary,Sport"	8	3391
tt1421036	movie	Goa	Goa	0	2010	\N	164	Comedy	6.6	1495
tt1421040	movie	"Me, Them and Lara"	"Io, loro e Lara"	0	2009	\N	115	Comedy	5.7	1197
tt1421048	movie	Bloodworth	Provinces of Night	0	2010	\N	105	"Drama,Romance"	6.1	1686
tt1421051	movie	Somewhere	Somewhere	0	2010	\N	97	"Comedy,Drama"	6.3	43096
tt1421361	movie	Dawg Fight	Dawg Fight	0	2015	\N	109	Documentary	6.3	1704
tt1422020	movie	Dog Pound	Dog Pound	0	2010	\N	91	"Crime,Drama"	7	11256
tt1422032	movie	Even the Rain	También la lluvia	0	2010	\N	103	"Drama,History"	7.4	12813
tt1422119	movie	Spring Fever	Chun feng chen zui de ye wan	0	2009	\N	116	Drama	6.5	1098
tt1422122	movie	Tales from the Golden Age	Amintiri din epoca de aur	0	2009	\N	155	"Comedy,History"	7.9	5213
tt1422136	movie	A Lonely Place to Die	A Lonely Place to Die	0	2011	\N	99	"Action,Adventure,Crime"	6.2	27684
tt1422184	movie	10 to 11	11'e 10 kala	0	2009	\N	110	Drama	7.2	2407
tt1422674	movie	Ju-on: Black Ghost	Ju-on: Kuroi shôjo	0	2009	\N	60	"Fantasy,Horror"	5.4	1586
tt1422675	movie	Ju-on: White Ghost	Ju-on: Shiroi rôjo	0	2009	\N	61	"Fantasy,Horror"	6	2021
tt1422800	movie	Beneath the Dark	Beneath the Dark	0	2010	\N	102	"Mystery,Thriller"	5.1	1835
tt1422811	movie	Ali'nin sekiz günü	Ali'nin sekiz günü	0	2009	\N	107	Drama	6.3	1118
tt1423592	movie	Kinatay	Kinatay	0	2009	\N	105	"Crime,Drama,Horror"	6.6	1365
tt1423894	movie	Barney's Version	Barney's Version	0	2010	\N	134	"Comedy,Drama"	7.3	24071
tt1423939	movie	Hassan wa Morcus	Hassan wa Morcus	0	2008	\N	120	"Comedy,Drama"	6.9	2652
tt1423953	movie	Liar Game: The Final Stage	Raiâ gêmu: Za fainaru sutêji	0	2010	\N	133	"Drama,Thriller"	7.2	1059
tt1423961	movie	Morgan Ahmed Morgan	Morgan Ahmed Morgan	0	2007	\N	\N	Comedy	6.3	2415
tt1423995	movie	Stone	Stone	0	2010	\N	105	"Drama,Thriller"	5.4	40417
tt1424003	movie	The Infidel	The Infidel	0	2010	\N	105	"Comedy,Drama"	6.4	6392
tt1424310	movie	Chinese Zodiac	Sap ji sang ciu	0	2012	\N	122	"Action,Adventure,Comedy"	6.1	21482
tt1424327	movie	Eyes Wide Open	Einayim Petukhoth	0	2009	\N	91	"Drama,Romance"	7.3	6047
tt1424361	movie	To Die Like a Man	Morrer Como Um Homem	0	2009	\N	134	"Drama,Music"	6.4	1009
tt1424381	movie	Predators	Predators	0	2010	\N	107	"Action,Adventure,Sci-Fi"	6.4	212608
tt1424431	movie	Tsar	Tsar	0	2009	\N	116	"Drama,History"	6.8	2874
tt1424432	movie	Senna	Senna	0	2010	\N	106	"Biography,Documentary,Sport"	8.5	64570
tt1424797	movie	I Killed My Mother	J'ai tué ma mère	0	2009	\N	96	"Drama,Romance"	7.5	27968
tt1425252	movie	The Crypt	The Crypt	0	2009	\N	84	Horror	3.2	1179
tt1425253	movie	Shadow	Shadow	0	2009	\N	77	Horror	5.4	2521
tt1425257	movie	True Legend	Su Qi-er	0	2010	\N	115	"Action,Drama,History"	6.4	8469
tt1425922	movie	Black Nativity	Black Nativity	0	2013	\N	93	"Drama,Family,Music"	4.6	2059
tt1425928	movie	Vampire Girl vs. Frankenstein Girl	Kyûketsu Shôjo tai Shôjo Furanken	0	2009	\N	84	"Action,Comedy,Horror"	5.7	3497
tt1425933	movie	Skeletons	Skeletons	0	2010	\N	94	"Comedy,Drama,Fantasy"	6.8	1920
tt1426320	movie	BearCity	BearCity	0	2010	\N	104	"Comedy,Romance"	6	1358
tt1426329	movie	Lovelace	Lovelace	0	2013	\N	93	"Biography,Drama"	6.2	38830
tt1426352	movie	Amer	Amer	0	2009	\N	90	"Horror,Thriller"	6.2	5745
tt1426361	movie	Eastern Plays	Iztochni piesi	0	2009	\N	83	Drama	7.2	2935
tt1426362	movie	Daddy Longlegs	Go Get Some Rosemary	0	2009	\N	100	"Comedy,Drama"	6.9	1802
tt1426363	movie	Hair Brained	HairBrained	0	2013	\N	97	"Comedy,Drama,Fantasy"	5.4	2000
tt1426374	movie	The Wind Journeys	Los viajes del viento	0	2009	\N	117	"Drama,Music"	7.4	2218
tt1426378	movie	No One Knows About Persian Cats	Kasi az gorbehaye irani khabar nadareh	0	2009	\N	106	"Drama,Music"	7.1	6890
tt1427298	movie	The Human Race	The Human Race	0	2013	\N	87	"Action,Horror,Sci-Fi"	5.2	10315
tt1428453	movie	Princess	Prinsessa	0	2010	\N	104	"Biography,Drama"	6.2	1073
tt1428459	movie	We Are Family	We Are Family	0	2010	\N	115	"Comedy,Drama,Family"	5.6	2917
tt1428538	movie	Hansel & Gretel: Witch Hunters	Hansel & Gretel: Witch Hunters	0	2013	\N	88	"Action,Fantasy,Horror"	6.1	195483
tt1428556	movie	"A Woman, a Gun and a Noodle Shop"	San qiang pai an jing qi	0	2009	\N	95	"Comedy,Drama"	5.6	2992
tt1429313	movie	Africa United	Africa United	0	2010	\N	88	"Adventure,Comedy,Drama"	6.6	1384
tt1429392	movie	Small Town Murder Songs	Small Town Murder Songs	0	2010	\N	75	"Crime,Drama,Thriller"	5.9	2818
tt1429429	movie	Coursier	Coursier	0	2010	\N	98	"Action,Comedy,Crime"	5.8	1606
tt1430077	movie	Dark Feed	Dark Feed	0	2013	\N	86	Horror	3.2	1463
tt1430110	movie	Rapt	Rapt	0	2009	\N	125	"Drama,Thriller"	6.7	1967
tt1430132	movie	The Wolverine	The Wolverine	0	2013	\N	126	"Action,Sci-Fi"	6.7	432071
tt1430607	movie	Arthur Christmas	Arthur Christmas	0	2011	\N	97	"Adventure,Animation,Comedy"	7.1	53098
tt1430612	movie	Brick Mansions	Brick Mansions	0	2014	\N	90	"Action,Crime,Thriller"	5.7	40154
tt1430615	movie	Big Miracle	Big Miracle	0	2012	\N	107	"Biography,Drama,Family"	6.5	18799
tt1430626	movie	The Pirates! Band of Misfits	The Pirates! In an Adventure with Scientists!	0	2012	\N	88	"Adventure,Animation,Comedy"	6.7	45321
tt1431045	movie	Deadpool	Deadpool	0	2016	\N	108	"Action,Adventure,Comedy"	8	909950
tt1431065	movie	Forget Me Not	Forget Me Not	0	2010	\N	93	Romance	6.6	1864
tt1431122	movie	No Problem	No Problem	0	2010	\N	139	"Action,Comedy,Crime"	4.2	2229
tt1431181	movie	Another Year	Another Year	0	2010	\N	129	"Comedy,Drama"	7.3	28052
tt1431240	movie	Deportees 2	Ekhrajiha 2	0	2009	\N	114	"Action,Comedy,Drama"	2.9	2984
tt1431279	movie	The Changed Man	Marde avazi	0	1998	\N	106	"Comedy,Romance"	6	1100
tt1431326	movie	Superstar	Superstar	0	2009	\N	103	Drama	6.1	2885
tt1432078	movie	My Girlfriend Is an Agent	Chilgeup gongmuwon	0	2009	\N	112	"Action,Comedy,Romance"	6.3	2223
tt1433108	movie	Faster	Faster	0	2010	\N	98	"Action,Crime,Drama"	6.4	101265
tt1433207	movie	The Details	The Details	0	2011	\N	101	"Comedy,Drama"	6.1	8935
tt1433528	movie	Henri-Georges Clouzot's Inferno	L'enfer d'Henri-Georges Clouzot	0	2009	\N	100	Documentary	7.5	1596
tt1433540	movie	A Town Called Panic	Panique au village	0	2009	\N	75	"Adventure,Animation,Comedy"	7.5	7634
tt1433562	movie	High Lane	Vertige	0	2009	\N	90	"Adventure,Horror,Thriller"	5.6	7437
tt1433810	movie	Dhobi Ghat	Dhobi Ghat	0	2010	\N	100	Drama	7	12526
tt1433811	movie	Disconnect	Disconnect	0	2012	\N	115	"Drama,Thriller"	7.5	73253
tt1433813	movie	Hubble 3D	Hubble 3D	0	2010	\N	45	Documentary	7.7	4164
tt1433816	movie	Metastases	Metastaze	0	2009	\N	82	"Crime,Drama,Sport"	7.7	3838
tt1433822	movie	The Apparition	The Apparition	0	2012	\N	83	"Horror,Thriller"	4.1	19021
tt1433905	movie	All the Best: Fun Begins	All the Best: Fun Begins	0	2009	\N	144	"Action,Comedy,Drama"	6.1	5633
tt1434423	movie	The Message	Feng sheng	0	2009	\N	118	"Crime,Drama,Thriller"	7.4	3290
tt1434435	movie	Mother's Day	Mother's Day	0	2010	\N	112	"Drama,Horror,Thriller"	6.3	16109
tt1434443	movie	R	R	0	2010	\N	99	"Crime,Drama"	7.1	4526
tt1434447	movie	Rocket Singh: Salesman of the Year	Rocket Singh: Salesman of the Year	0	2009	\N	150	"Comedy,Drama"	7.5	18985
tt1435513	movie	Hysteria	Hysteria	0	2011	\N	100	"Biography,Comedy,Romance"	6.7	30609
tt1436034	movie	Legacy	Legacy	0	2010	\N	93	Thriller	5.2	1278
tt1436045	movie	13 Assassins	Jûsan-nin no shikaku	0	2010	\N	141	"Action,Adventure,Drama"	7.6	62222
tt1436372	movie	Elle: A Modern Cinderella Tale	Elle: A Modern Cinderella Tale	0	2010	\N	90	"Drama,Family"	4.2	1456
tt1436481	movie	Vel	Vel	0	2007	\N	160	"Action,Comedy,Drama"	6.1	1463
tt1436559	movie	"Love, Wedding, Marriage"	"Love, Wedding, Marriage"	0	2011	\N	90	Comedy	4.9	8996
tt1436562	movie	Rio	Rio	0	2011	\N	96	"Adventure,Animation,Comedy"	6.9	207682
tt1436568	movie	Assassination Games	Assassination Games	0	2011	\N	101	"Action,Crime,Drama"	6.1	16667
tt1436572	movie	Café	Café	0	2011	\N	95	Drama	5.6	2334
tt1437212	movie	The Shadowless	Gölgesizler	0	2009	\N	94	"Drama,Fantasy,Mystery"	6.7	1248
tt1437357	movie	Faust	Faust	0	2011	\N	140	"Drama,Fantasy,Mystery"	6.6	5150
tt1437358	movie	Mientras duermes	Mientras duermes	0	2011	\N	102	"Drama,Thriller"	7.2	39451
tt1437361	movie	Le mac	Le mac	0	2010	\N	90	"Comedy,Crime"	6.1	2606
tt1437366	movie	Beyond	Svinalängorna	0	2010	\N	99	Drama	7	3731
tt1437849	movie	Le Donk & Scor-zay-zee	Le Donk & Scor-zay-zee	0	2009	\N	71	Comedy	6.3	1830
tt1438173	movie	Bait	Bait	0	2012	\N	93	"Action,Adventure,Drama"	5.2	16536
tt1438176	movie	Fright Night	Fright Night	0	2011	\N	106	"Comedy,Horror"	6.4	99955
tt1438216	movie	Oranges and Sunshine	Oranges and Sunshine	0	2010	\N	105	"Biography,Drama,History"	7.1	5212
tt1438251	movie	The Best and the Brightest	The Best and the Brightest	0	2010	\N	93	Comedy	4.9	1357
tt1438254	movie	Charlie St. Cloud	Charlie St. Cloud	0	2010	\N	100	"Drama,Fantasy,Romance"	6.4	58934
tt1438298	movie	Guzaarish	Guzaarish	0	2010	\N	126	Drama	7.4	17346
tt1438461	movie	The Founding of a Republic	Jian guo da ye	0	2009	\N	138	"Drama,History,War"	4.9	3306
tt1438463	movie	High Security Vacation	Kanikuly strogogo rezhima	0	2009	\N	113	"Adventure,Comedy"	6.2	2966
tt1438522	movie	Death Bell	Gosa	0	2008	\N	88	"Horror,Thriller"	5.7	2428
tt1438534	movie	Primal	Primal	0	2010	\N	80	"Adventure,Horror,Sci-Fi"	4.9	5938
tt1438535	movie	Film socialisme	Film socialisme	0	2010	\N	102	Drama	5.7	2554
tt1439456	movie	The Japanese Wife Next Door	Inran naru ichizoku: Dai-ni-shô - Zetsurin no hate ni	1	2004	\N	60	"Adult,Comedy"	5.2	1110
tt1439572	movie	Perfect Sense	Perfect Sense	0	2011	\N	92	"Drama,Romance,Sci-Fi"	7.1	56824
tt1440129	movie	Battleship	Battleship	0	2012	\N	131	"Action,Adventure,Sci-Fi"	5.8	237392
tt1440161	movie	A Little Bit of Heaven	A Little Bit of Heaven	0	2011	\N	107	"Comedy,Drama,Fantasy"	6.3	27826
tt1440180	movie	Young Goethe in Love	Goethe!	0	2010	\N	102	"Biography,Romance"	6.7	2769
tt1440232	movie	Little White Lies	Les petits mouchoirs	0	2010	\N	154	"Comedy,Drama"	7.1	23986
tt1440266	movie	Pina	Pina	0	2011	\N	103	"Documentary,Music"	7.7	14596
